"Gene","Protein","logFC","P.Value","adj.P.Val","1","2","3","4","5","6","7","8","9","10"
"TUB","P50607",0.443972908328083,0.0495529617110397,0.108353589712225,4.72854792611771,4.70982559595436,5.26782223676418,5.1147084864744,5.87504316660599,5.70492730504299,5.76057890319704,4.74430970193607,6.08184900714442,5.22020560878113
"CDK9","P50750",-0.156214032919553,0.221929163681757,0.310180004520005,4.81912338161733,5.25372723480818,5.01786819744079,4.90300071318135,5.18300141315058,5.13164385423379,4.90314587400134,5.34963745880415,5.10937751407489,5.17557728385522
"LRBA","P50851",-0.205551592482474,0.102663036425223,0.174482401978341,11.580823902017,11.8246001358578,11.6342121673677,11.6530995337224,11.6323619550823,11.6322357176319,11.5509184793046,12.1501976480069,11.6852350055415,11.8511764365065
"BCAM","P50895",-0.554063848131482,0.0114716394113491,0.0732418365679817,10.9190163303387,11.1756250935766,10.8376962012566,11.1584513326237,10.8107208774914,11.0855778024224,10.8307589057717,11.9142075670874,10.7297792044423,11.5644289642479
"PPT1","P50897",-0.754204857529148,0.00887171075849965,0.0732418365679817,9.18784986096706,10.1703298395238,9.42193698320423,9.86753155667755,9.03435741937806,9.06635484444647,8.86939389216598,10.129566897996,9.00456776184317,10.0553470665604
"CCT8","P50990",0.295173356093998,0.0260875540499817,0.0811942431133393,12.0167282378323,11.7503968581038,11.9460427607645,11.8562262224833,12.202141145817,12.1225119943054,11.9839683515637,11.5123345949821,12.1152228923997,11.5467669380325
"CCT4","P50991",0.338748485615081,0.0276566394780486,0.0825272582337317,11.5678991384788,11.2636699149759,11.5034505560154,11.4023458085137,11.7893121026374,11.7206676185662,11.6253432935907,11.1171056511078,11.7141397980659,11.0026134675492
"ANXA11","P50995",-0.417564804017553,0.00999055128390756,0.0732418365679817,11.0528316651112,11.4302097134393,11.3356513435545,11.5779869222679,11.0701848961248,11.2078342878115,11.0574005380012,11.8499844635679,11.1355367260261,11.673413801819
"PAPOLA","P51003",-0.112052811137562,0.338465302484082,0.432873898334554,5.0444780152278,5.2422799175428,5.10753025297994,5.05474892450636,5.46398402582901,5.28307127281546,5.06863081530084,5.53016718084483,5.19147170435224,5.3260915736682
"FXR1","P51114",0.149381880397938,0.226721434552538,0.315358240242015,8.06388357521593,8.00905111753728,8.15823591295248,8.08431384509653,8.3099207015461,8.25087512745832,8.3871075537288,7.7868863318753,7.99732025020313,8.0384321696893
"FXR2","P51116",-0.253650498766715,0.0113257038900187,0.0732418365679817,6.24746569206886,6.67700547430325,6.40016529978954,6.6326378323548,6.58497237253408,6.71198794389597,6.66561468354674,6.89433090072173,6.58711129595384,6.83761968645087
"RAB5C","P51148",0.459716452086667,0.00452193744188897,0.0732418365679817,8.76849631740497,8.37197881745674,8.83396853589893,8.5867689269267,9.05145711982724,8.80329137083341,8.92411396656336,8.2298007264557,8.93217881597038,8.21979265355899
"RAB7A","P51149",0.102399428803569,0.151703623778671,0.233658455015424,11.4411018645247,11.2460824428344,11.3337354142178,11.2654222961406,11.427250393195,11.3442028182713,11.3428093971399,11.3269404235491,11.3911385411106,11.2413904853747
"RAB9A","P51151",0.0153583655185179,0.862560156324398,0.896797771781363,9.13539367278893,8.93946488477089,8.88750897362768,8.83487009797924,8.97985504131419,8.90787812179594,8.78052021474178,9.04773218120413,9.01158390805729,8.98812469718709
"RAB13","P51153",-0.0761889328940363,0.496772810395809,0.58153475593154,8.63897507711927,8.70928231509884,8.53611612250743,8.30600294076959,8.69299593470781,8.63842046406202,8.42603817219076,8.82285826789021,8.45002124797699,8.64852723115179
"RAB27A","P51159",-0.906402801623879,0.00421786827939794,0.0732418365679817,7.56569516461181,8.24611002595812,7.33885115469865,7.93765344161235,6.69106569711934,7.1096340655196,6.99261242782169,8.68580225297252,7.17574955772183,8.31678822403012
"PLCD1","P51178",0.232871768689455,0.0444271423548051,0.102146695129975,9.79770137201937,9.43642330276007,10.1917522495862,10.0295122570898,9.64544728933261,9.70411143852434,10.6625843944309,10.2259775900282,10.0641506542033,9.8012525277227
"DAP3","P51398",0.46924479887656,0.0183075154348444,0.0741691420432328,10.1369517099505,9.70802638313208,10.0753827806087,9.8411355922884,10.2480908478404,10.2101658217298,10.5399638266911,9.61710048316306,10.6075858630459,9.88532275344047
"DUSP3","P51452",0.259513521967022,0.0172270711218405,0.0735574255041937,9.41962060341682,9.12180484973218,9.3198151221123,9.12153012281111,9.65509310861056,9.62135348146723,9.37192680287928,9.00183567319841,9.4057936346712,9.00815753464613
"SMARCA4","P51532",-0.114832308422705,0.360905202624016,0.454496772056323,5.24665021020852,5.74440153873839,5.59377470325503,5.44384866459262,5.82869277579136,5.68062879875324,5.78227895328765,5.9899321326798,5.66097955382672,5.82772660371873
"IDH3G","P51553",0.04251470241156,0.526288703764265,0.607626807146249,9.26737780608561,9.30446297161144,9.51791926085918,9.54438860934494,9.46518494546796,9.42784384549261,9.63181827389689,9.49454688685514,9.77085365553623,9.66933811648395
"GALK1","P51570",0.781848688272747,0.0135372502632462,0.0732418365679817,10.7201478597949,10.0378000210497,11.339128346093,11.0076826322775,10.8786882546792,10.7383469708785,11.1247109611856,9.64396252493267,11.3471230410968,10.0727628723473
"SSR4","P51571",-0.0598336641472584,0.515881300923323,0.598835684450246,7.79272204797986,7.81009911643669,7.37543293152182,7.36683289567407,7.64618753695302,7.54615173566672,7.34799560595487,7.71136608873998,7.63867489058188,7.66573149721028
"BCAP31","P51572",0.120150319534799,0.10384112038948,0.175926797404223,10.0949777080853,10.0881489367154,9.92708904419059,9.78955834746123,10.3368502863996,10.2356039286074,10.0658542306392,9.90758671147546,10.1309743125183,9.93409605989951
"TPMT","P51580",0.773934451170799,0.00940400662136592,0.0732418365679817,7.34443489805835,6.78750098265461,7.69490685695049,7.21790673214339,7.89735961679175,7.60192658862173,7.77732503533361,6.15626490488364,7.56867968260741,6.64943462558423
"RENBP","P51606",2.12170727015154,0.0527112005534379,0.111893875234229,10.7732416775185,9.86899565109225,11.7908755477923,11.1371246870723,11.3203182471053,11.0743321768906,11.9821692801748,6.07826006773126,11.817226913629,8.91658273267589
"MECP2","P51608",-0.11143429354499,0.370502344125776,0.463317017092834,8.65205211337309,8.44778989388634,8.56292952122937,8.7085791544418,7.96603799770025,7.96601713048313,8.05460698367376,8.58629423973523,8.35901004041447,8.4431277055694
"HCFC1","P51610",-0.216101772107157,0.0275671900020013,0.0824324342598199,9.4419844570101,9.68097501078451,9.41690026404341,9.49112559262902,9.26464866400725,9.35466666512244,9.31775124636706,9.65094913578178,9.32664421526193,9.67072130290779
"ALDH3A2","P51648",1.20871831432967,0.00867920944842513,0.0732418365679817,10.5052420487566,8.83683367804429,10.5263300898514,10.065837253009,10.2928160619421,10.1073067006212,10.7948854662674,8.79074469688385,10.4986776237732,8.77363739038404
"ALDH5A1","P51649",0.861169880286551,0.0205008123224808,0.0770442447316367,11.5669001132946,11.0840628874193,11.9350558337522,11.5547643473255,11.937405130093,11.7189056427103,12.1271863297763,10.2421062047011,12.0440335576606,10.7048924809877
"HSD17B4","P51659",0.532439009819493,0.0088680205531236,0.0732418365679817,11.5343746295063,11.0349694368087,11.3000557299039,10.9759221960434,11.5454974419937,11.4408568503554,11.5328545032062,10.6056583498449,11.5321262512305,10.7253066736908
"PSMD7","P51665",0.112039034190127,0.233625010957537,0.323051933887751,8.34302404645284,8.41978577616624,8.40379559388277,8.40649331750794,8.50330201194605,8.44078176162377,8.4787393633095,8.20785925117961,8.49654146808928,8.19028720625225
"SUOX","P51687",1.45314535698969,0.011062174029592,0.0732418365679817,10.6777010495358,9.46611086804588,10.9982729084962,10.3661004869811,10.8681711303902,10.4416908100239,11.5152560078988,8.52676980745122,10.9870306817271,8.98003302059763
"SGSH","P51688",-0.270122369295016,0.078138996313659,0.146122990053628,8.67785586957778,9.24222162483619,8.90168703763741,9.18649114325856,8.3510716123898,8.36273054256675,9.21205421253128,9.12737120849494,9.01561621774526,9.59008227720016
"ARSD","P51689",-0.18569075697007,0.163282192682606,0.246446336579731,5.92801871939905,6.50559372955789,6.40724894864386,6.39716737010408,6.27868710609723,6.20834613671004,6.86620729980578,6.93763432099839,6.97060517295794,7.3304794743838
"ARSE","P51690",0.964846980284388,0.0196632875813018,0.0759605199537138,6.38901244997036,5.77054269892038,9.18950940593715,8.8251321378559,6.57021838610114,6.33831167446054,6.82497526056659,5.27445608179119,8.9767085794531,6.9177465875784
"STAT5B","P51692",0.221189384149834,0.0529611631020059,0.11219909846527,9.40505858757117,9.02570617034108,9.39568547712933,9.19509922706676,9.12093908886388,9.21952331109518,9.41275559684026,9.15220394096577,9.36001144522458,8.99597062541127
"CLCN5","P51795",0.417824360053069,0.0196067599399892,0.0759605199537138,6.34222387773007,6.21325170164853,6.52100513242087,6.19623940708069,6.79116257901424,6.61738491570146,6.72765537934519,5.82843307872533,6.60577543858343,6.04339150367244
"CLCN7","P51798",0.119778897365955,0.31613963957516,0.410789931666147,5.53509247077969,5.58810727218471,5.63959967534207,5.37339015874836,5.99256362290505,5.82063850293345,5.61270204710096,5.82184570970312,6.14013182468461,5.71721351041298
"RPS6KA3","P51812",0.527353319679174,0.00509462556185344,0.0732418365679817,9.74535595247311,9.185606878157,9.85362759420794,9.57250441396921,9.88098446214378,9.6845226161007,9.90786344557248,9.18112806156321,9.7514802686404,8.87878315485171
"HDGF","P51858",-0.166015219751698,0.0804956314982505,0.148653861137049,11.9066046051107,12.084848811108,11.5598205040117,11.6781699313674,11.7699111012014,11.7135387059113,11.3182121886234,11.5822859395,11.0943798275264,11.4201609373454
"LUM","P51884",-0.886364677490069,0.0210699345750756,0.0772018845866402,11.1479698608759,11.3845034912128,10.9287428697601,11.8605487528788,10.8978712371197,10.9634865322701,10.9440191460877,12.7785262184669,10.2594012821101,11.6227627885751
"PRELP","P51888",-1.4057167026512,0.00441574010991563,0.0732418365679817,10.2905295265872,11.0217895919546,9.81735734525567,11.4656734518639,10.0349336294681,10.4890593631874,9.77363004490697,12.2904261796298,9.60430926319745,11.2823947360357
"CNN1","P51911",-1.68627865304024,0.00799855900023852,0.0732418365679817,10.6834109540408,11.8650074186184,9.42695617944399,11.5596134663259,9.73780085055468,12.7749774378386,9.56563589001763,11.6211081588602,10.7026905698378,10.7271812274529
"HNRNPA3","P51991",-0.333762150522082,0.0271639183110625,0.0821738887335826,10.385073696771,10.5497424594462,10.1482814120628,10.430526299799,10.1148882732829,10.1259392516065,9.93908282727913,10.5565248434913,10.052422681343,10.6458267890064
"PGD","P52209",0.0400265579197621,0.578139959455499,0.656531818364719,11.0258539252774,11.0490573931435,11.1670203913614,10.9611583630102,11.2636105942722,11.2233094130278,11.0219190374224,11.0851367120764,11.0701573101882,11.0297665876649
"HNRNPM","P52272",-0.257411975407718,0.0320211841136286,0.087455958623931,12.4763237726799,12.6807685032925,12.3424957469662,12.523307455485,12.2895798956329,12.3013197981893,12.0850428206947,12.6097731334859,12.1751243474666,12.5404575700261
"NCBP2","P52298",-0.219442952368134,0.0658241756972051,0.131280960646333,9.71681658389915,9.85965676250563,9.46839960400285,9.64430794957977,9.48242801771624,9.41885538128361,9.24145360931708,9.73969821244705,9.3984007150754,9.74219498603533
"RAP1GDS1","P52306",-0.0362985283568831,0.648238437572267,0.718571869566263,9.34444688337334,9.28923951813045,9.30874463512135,9.21498724051468,9.3422566320295,9.31448501767242,9.48449694785271,9.70408980934594,9.24427440347552,9.38291055797333
"MAP2K6","P52564",-0.19672405350847,0.0663944648605341,0.13217245372422,7.35457483888705,7.48279390443312,7.35634319699584,7.48720292287119,7.51133841824699,7.50710531094341,7.18878409093789,7.66057703200934,7.38638067620364,7.64336231855672
"ARHGDIA","P52565",-0.0153581714969387,0.842831296986787,0.881415333454362,8.40369403014112,8.63349744800158,8.62880793486516,8.56226337542634,8.57341890451883,8.61179064705524,8.46969036025828,8.37582740240568,8.50727279740982,8.47629601178906
"ARHGDIB","P52566",-0.257221499615223,0.0653180943602673,0.130514440175595,10.0610641912831,10.057640530338,9.26822103536034,9.35014133896433,9.07438170728001,9.20623414221983,9.24759667691817,9.71724109706445,9.15521066007923,9.76132466041044
"HNRNPF","P52597",0.309990931427931,0.0123731555976498,0.0732418365679817,9.95147981190737,9.47638176641616,9.47999516165167,9.34222819620291,9.70744373447802,9.28180777085707,9.71659509147295,9.6187643981958,9.72562059763001,9.31199760832843
"VAV2","P52735",0.363879671958043,0.00813283754742774,0.0732418365679817,7.5987738299657,7.29809863138826,7.82028299992578,7.54349916278744,7.77594724291384,7.66071739940546,7.85472907521789,7.3254082721752,8.02745272137869,7.43006404385533
"HRSP12","P52758",1.54361126770907,0.0379691198313654,0.0943708784321002,10.1261406027736,9.26945264693873,10.4045056333559,9.94174936459001,10.4346872379686,10.0251266867339,10.6018682489652,6.50570431825903,10.363996973152,8.4711093411483
"SMS","P52788",0.0963567444274591,0.201757127336002,0.28885962003899,8.94440300048842,8.76361774709209,9.2779157483575,9.14731747986107,9.05675947717504,9.08035693456855,8.85153851936415,8.66662601813209,8.84905165783798,8.839966501432
"MRPL12","P52815",-0.0535187667896931,0.541626755033647,0.620988108444995,9.29308833330244,9.50421796709322,9.47452523869472,9.63469707157739,9.5170775164272,9.49764590329361,9.44470380543681,9.25084546139115,9.68568760800145,9.7952699324557
"THOP1","P52888",0.0365757161722593,0.66871821825978,0.736379999973789,8.14985178061053,8.06984092330596,8.00789711189119,7.92588093863868,8.02403532609724,8.00835498897732,7.8951327597803,8.10782105382353,8.08128331985736,7.86342381262984
"CAPZA1","P52907",-0.185018844289455,0.0607996742934545,0.123793448893795,9.76481274219712,9.84292987402899,9.43780760462,9.58316193248773,9.48498696172559,9.54124784820512,9.33174992139148,9.76610750919373,9.50512100689698,9.71612529436288
"CRIP2","P52943",-0.654878694991653,0.0176243301806185,0.0736529441562187,8.27168594355462,8.36605490447514,7.66492685122456,8.0785654460913,7.50592135137529,7.87157718904911,7.70692523105714,8.9857153845679,7.55839728338079,8.68033721136722
"NUP98","P52948",-0.183686101389855,0.0702870725245306,0.136499532149088,7.65592236205375,7.71698037411699,7.62977519943119,7.76779982484894,7.44252288217096,7.45007897320485,7.56298177916922,7.93237337300904,7.54804107585518,7.89044126044976
"BLVRA","P53004",0.144391772313003,0.0728943232594326,0.13958072335366,9.8340906955428,9.78503130230965,9.84989509259346,9.70483442634474,9.93005992491642,9.83962931347659,9.84626883139732,9.5516597108868,9.80013597897345,9.65733690884065
"SLC25A1","P53007",0.885938346999734,0.0156720778789386,0.0734632639161505,10.9644167822279,10.2843053422035,11.3031448219881,10.8929425863681,11.1823169611437,11.0416869743792,11.5522162640152,9.77806980021596,11.2594443069854,9.83484269819482
"PPP5C","P53041",-0.032977606234988,0.612792838447469,0.687148454828124,9.49909159584673,9.56135663757131,9.46966911239504,9.58752754148508,9.72019809786164,9.66240934788763,9.63969583781089,9.69217284757921,9.73575944757495,9.72583574814097
"ARFIP2","P53365",-0.163356086104729,0.127236208741178,0.204493576867381,6.63345150880565,6.94855796847258,7.00707093933517,7.15122203118614,6.82013534668639,6.68113768160217,6.73403345164973,7.09071706498488,7.03558551303289,7.17542244378771
"ARFIP1","P53367",-0.297816374967292,0.0321527780551094,0.0875942066750531,9.41397504970669,9.87410638809807,9.56797025633455,9.76043993739351,9.49067907193639,9.41735184426753,9.22343268255113,9.75231375238264,9.21605003323612,9.5969770464596
"NUDT6","P53370",0.547682343667482,0.0695553511508981,0.135570071322382,6.85437659939706,6.73023960233244,7.69345878111517,7.41955435177106,7.21197646059789,7.20179114779288,8.00272264591871,6.41011974121411,7.4361669747507,6.69858490033161
"NUBP1","P53384",-0.0803319705651265,0.302368166448888,0.396985516758369,10.1537440193701,10.344543357962,10.1522399633282,10.0709685815933,10.318536999066,10.3156241571305,9.92886709542034,10.0726020806928,10.125387634738,10.2766973873696
"ACLY","P53396",0.501566983093804,0.0259948131248278,0.0811942431133393,11.4138834761863,10.9656029726688,11.1210368447212,10.8892846201751,11.6626720705387,11.5676982919267,11.4910405082902,10.2865992304278,11.1294096346768,10.6010225037458
"METAP1","P53582",0.128728210740442,0.105415624640211,0.177751552676848,8.53655479364659,8.50011621659612,8.58340178569737,8.40189721825614,8.52985379982663,8.48610915405767,8.40370658026626,8.29250042377211,8.43162883465884,8.16088172771145
"SUCLG1","P53597",0.553078683784674,0.0757331623062822,0.142995948907679,11.5622592086773,11.4121565125769,12.0421146190649,11.8866899894363,11.9152089351976,11.776237118011,12.1725430974843,10.4725213500197,12.0593823104636,11.4385097819204
"MVD","P53602",0.0575180044370648,0.397026072085406,0.487639021479675,7.29087885272522,7.30705845612945,7.05070159342255,6.91560035446417,7.4286841659155,7.31233942276653,6.90488107378347,6.82354278803117,7.15347685128801,7.18249149355811
"COPB1","P53618",0.209888045784814,0.0153902529235871,0.0733181005050558,10.9067217364163,10.7421186005542,10.9491370774101,10.7319821061912,10.98284370832,10.8433480250001,11.0345702989492,10.7149275852343,11.0744160509198,10.8658723261115
"COPA","P53621",0.34551282502436,0.0187175206369284,0.0746540062913375,10.8427260408329,10.286136490238,10.6632834419727,10.3526978738862,10.8364600900725,10.8402967162914,10.9497679072713,10.6860824494137,10.9866883685993,10.3861481937978
"CTSC","P53634",0.563322438708124,0.0762684544090425,0.143590084863056,8.69458375719289,8.68013421830721,9.49524308228521,9.29171495888265,9.01650847630918,8.92749304271257,9.48331425363901,7.85381312225974,9.11392977985398,8.23381181357748
"AP2S1","P53680",0.274148290782875,0.0185145968335601,0.0745451560772825,8.95610446062467,8.44373315066928,8.80944546279683,8.57079325275908,8.85363179326035,8.81780035138928,8.79088224341542,8.50893560822519,8.78340395953879,8.48146410267887
"HCCS","P53701",0.136387783516017,0.0551212688698757,0.115410156696302,9.18548489627737,9.013125656108,9.04227889955941,8.92928826669437,9.2499100374899,9.12811674504044,9.40253108485052,9.25513114207681,9.32122441853344,9.19382860921093
"MAPK12","P53778",0.405666189574602,0.00222880880555429,0.0732418365679817,5.50507156109939,4.87822526210023,4.89734947901729,4.60165360957789,5.36491129509297,5.07854897850423,5.28379403258819,4.80564463549123,5.287044089829,4.94576702408025
"SLC5A3","P53794",-1.37464704161807,0.00726824963911075,0.0732418365679817,5.9900324271944,7.89391529607034,5.96167883172613,6.47192850337002,6.02970261334381,6.31122483379474,5.79148002492082,7.97901619356459,6.21871114575108,8.2087554242269
"SMTN","P53814",-0.710491181556917,0.0127161174937966,0.0732418365679817,10.0154572061096,10.4546312750007,9.57486838208496,10.2672265579796,9.62631666734865,11.1670132243456,9.87991366298185,10.6015771164305,10.0886009812239,10.2471646337771
"SLC16A1","P53985",1.56844443189093,0.00945167035540934,0.0732418365679817,7.55107315104382,5.65007236274382,7.37994111862649,6.77504239082617,7.81151224691789,7.5918909177855,8.12788382835893,5.63533384194421,8.0725359020255,5.44838457421828
"IST1","P53990",0.0206022397399115,0.758450398595119,0.811351943347276,10.5540907505982,10.4493491297067,10.3843410159738,10.4949392113392,10.4587197508099,10.4403754045663,10.4081902642312,10.3397402851879,10.4347665791734,10.4126931312869
"SEC24C","P53992",0.317028690557398,0.034134001235532,0.0907418458139872,10.7965186813366,10.4961309945773,10.7608790502112,10.683208744299,10.9229855244221,10.8965966024086,10.989963400411,10.3902975998484,10.9409161293236,10.3598853917842
"SUB1","P53999",-0.117277235706885,0.204691859453547,0.291600894796283,9.97522325107161,9.92580899594572,9.7593672066576,9.91420799734069,10.1515294679864,10.1292085164116,9.82457845904951,9.97909759074119,10.1196543600785,10.4684158229388
"CLNS1A","P54105",0.114829856556054,0.164557242350919,0.247847367474795,9.02755988557758,8.98698747250315,9.09943630333548,9.06473263023993,9.14826834593922,9.03728383083189,8.99454154052871,8.66846334722295,8.84663925678946,8.78482876859223
"RARS","P54136",0.127679860187825,0.118634008047547,0.194161307827435,11.386038703346,11.2484547719746,11.2214138089022,11.1299807974431,11.4475258616024,11.429548104591,11.3685965264538,11.2882556692603,11.3778341682788,11.0667704243751
"ATXN3","P54252",-0.192797036662654,0.0814591966959423,0.149655970622194,5.34482217013255,5.55378409400508,5.5968753759903,5.58023406400343,5.50489065189505,5.51311085787551,5.27507636773175,5.6869903292726,5.22898252265826,5.58051292656456
"CACNA2D1","P54289",-0.584274363851722,0.00781680884957265,0.0732418365679817,9.13146749138851,9.29427410543561,8.76980135448538,9.29534144256323,9.15668821555252,9.48558012083337,8.85190513241078,9.89685136200841,9.07039942234334,9.9295864045985
"YARS","P54577",-0.0787200728261815,0.215245941687841,0.303610065117586,11.1794473095208,11.2451862095288,11.0866301946609,11.1869875004701,10.9932514580243,11.0624638980723,11.04374579374,11.1354875533632,11.1402843161104,11.2068342747529
"USP14","P54578",-0.0274705093581876,0.663816692954287,0.732298939899147,9.20896187766206,9.2126339398233,9.35068962394236,9.31709875942063,9.45899072020251,9.45301119113823,9.35728182809279,9.45437711851405,9.23600317483348,9.31215876262793
"PRKAG1","P54619",0.296101046584105,0.0067333696548503,0.0732418365679817,9.84011745651512,9.5706873948668,10.0947100885812,9.8395677455223,10.1455698098384,9.99889474039635,10.0066621360115,9.67353910573967,10.0820785778078,9.60594384930839
"PRKAA2","P54646",0.286607766604846,0.00791770172228935,0.0732418365679817,6.69858305954444,6.49236157003366,7.0347802324732,6.65301241188769,7.22898524777399,7.06253282082836,6.9576124041412,6.72811490472495,6.97392464234111,6.52482504577504
"HSPA2","P54652",-2.40231129140369,0.000325190508744298,0.0732418365679817,9.55475718474642,12.1628768596278,9.648834357052,11.9153769162537,9.58103465234483,10.742689062445,9.25648561129668,12.7685498513973,10.0118189990785,12.474994571813
"FXYD2","P54710",-0.941048712112688,0.0111891687642871,0.0732418365679817,10.0587402351541,11.5794278070099,10.3718339876417,10.816101759175,10.2274325517476,10.7410873500502,10.2068059480893,10.6135479368324,10.6703169155035,12.4902083456323
"RAD23A","P54725",-0.0539137071304448,0.518677954708684,0.600943277436055,9.76100585313242,9.66095328958448,9.75590273516628,9.74307395316154,9.60475859290689,9.639808595481,9.60575198154163,9.65767084970225,9.47361290910093,9.76909391957112
"RAD23B","P54727",0.136792171155507,0.10569663991587,0.178155342751279,11.3154414909569,11.2474705050958,11.2181444585976,11.1664985196858,11.2428260289319,11.1673611157171,11.1874961733255,10.8500770883806,11.0337063914047,10.8822464585598
"PDE1A","P54750",-1.00849213137631,0.0015343522727106,0.0732418365679817,6.32513906944841,7.72162721497986,6.38409879210596,6.96820120449588,6.11958588282559,6.61038415721073,6.18970812461141,7.69252909250844,6.41545025523146,7.48370111190948
"ARSF","P54793",0.882572584761945,0.0369049802838624,0.0935828240432891,8.23921689311955,7.93806399615848,8.73150856735853,8.38121125324832,8.17745924361896,7.91484171661472,8.77008322353289,6.51798358463322,9.37975095519973,8.13305540836519
"NAGLU","P54802",0.303802337084933,0.326483788798279,0.421132555453952,8.23739145138504,8.54071082050663,9.38428693838617,9.51079686580978,8.18134825157976,8.13083673799822,9.61593291817431,8.03847626438621,9.13558271408981,8.81470989948959
"GALC","P54803",-0.207399442648124,0.037195101372988,0.0936536714074458,5.92801871939905,6.35556404807076,6.63853486188903,6.68012792413542,5.92459813006097,6.06721188634865,6.12808980065537,6.33113583653142,6.29145911665714,6.51365814681593
"AK2","P54819",0.84423762202147,0.0189966462251087,0.0750761465560056,12.3379427074013,11.8423695860355,12.5663248778225,12.1904997710907,12.4758396636264,12.2342080663196,12.7790919598143,10.9169068676288,12.5803098137334,11.3343366212159
"HMGCS2","P54868",-0.534954215514753,0.0798385048055853,0.148010163686273,8.27791538830731,8.6033200749918,9.45735015033318,9.2292265425408,7.88965495743411,8.01411363776706,9.95964003717763,11.2305838543722,8.61502587359527,9.7971133747494
"ALDH18A1","P54886",0.283905386823572,0.026741232683236,0.0820093568975759,10.5027746484273,10.3348031195799,10.3822078499607,10.2311095911008,10.570998937815,10.4934264070801,10.9063038719802,10.4020783492424,10.7323132978925,10.2136542049548
"NAPA","P54920",0.15029778238302,0.0913918173407487,0.161922920633002,10.0710916325619,9.92793288445781,10.0820384952515,10.1158076688128,10.1326976723751,9.96086820935511,10.0672757322413,9.73269040133911,10.1975632402863,10.0618786968363
"EIF5","P55010",0.0364435879057925,0.639148075019639,0.710385418788028,7.1850027873136,7.1889879473977,7.39605494161241,7.41183824258687,7.26424742080822,7.00051575890119,7.1271188783388,7.17584832923243,7.30788547336146,7.32090128378733
"PSMD4","P55036",0.0123244873705383,0.865798794914016,0.899792833880586,9.51311634324302,9.64772074261002,9.48125451181967,9.54631217782204,9.69949936597669,9.62004692964802,9.45052534807619,9.40921605110979,9.56412748980803,9.42360472088104
"DRG2","P55039",0.204417074852924,0.0628138558368563,0.126810646811883,9.56498227362247,9.49655614612639,9.85783534836564,9.65444983806539,9.90278949168216,9.81801418474449,9.8118206029369,9.66895754659492,9.96226071560876,9.43962534242012
"PLTP","P55058",-0.34266696582985,0.364408374628238,0.457657235887208,6.51489583238048,6.8956265265116,6.56125481315313,6.6917601777769,5.65782605616165,5.95380082921867,5.83958568350951,7.58768771465231,7.04403257749051,6.20205454368506
"CSE1L","P55060",-0.163077468083702,0.112564876323543,0.186110749464897,10.5029645983446,10.645233396665,10.5996721266621,10.5417304913285,10.5218104255191,10.597778036889,10.3659472736449,10.788684604855,10.4931934536525,10.7255486885042
"VCP","P55072",0.118656873336428,0.116617282264921,0.191371950383459,12.6485974513067,12.5200788792727,12.6222155054831,12.6042484276536,12.6252930630809,12.5772061104366,12.6095032876684,12.4008875327517,12.6964513734382,12.5063553641804
"MFAP1","P55081",-0.169701234234214,0.252734446846291,0.34414903400346,5.42396374998745,5.91996242907606,5.30999232601394,5.43557295984651,5.62108419518863,5.25642222063313,5.47863080194834,5.79182474163982,5.53483361388793,5.81322850700184
"HADHB","P55084",0.26357876571866,0.0753968508513621,0.142715623678396,11.766324609427,11.8571098544233,11.9900204947631,11.7995278088463,12.0216374636073,11.7976159023838,12.1689798131114,11.4508779783227,12.0319411601388,11.7558781684781
"MANF","P55145",-0.0247688251565534,0.72687178913752,0.786146004862271,9.48415966033446,9.4903670015185,9.25601030683957,9.25062037507958,9.55822318535082,9.4687425133804,8.95208343848735,8.97795764583444,9.01695782037265,9.20359100135469
"MTTP","P55157",1.09395406146748,0.0171453710924471,0.0735193512444132,9.05424676776622,8.15323207618864,9.67015713472949,9.19877274082935,9.72403585032366,9.52675649916701,10.0280704484795,7.6344959032899,9.86385124834948,8.3573339228361
"MLLT4","P55196",0.0185990449185042,0.80300787059851,0.847476679578245,10.5419403248531,10.4096643329842,10.5924063280278,10.5009854407001,10.6913658026718,10.6066741533868,10.6510441822972,10.7388420329584,10.637810642896,10.7654060961239
"NAP1L1","P55209",-0.420940245228004,0.013680926988164,0.0732418365679817,8.27613828993499,8.69884623896848,8.18784881394545,8.44102217733136,8.28438352232625,8.38204339186956,7.94272023926185,8.80501292231829,8.14843750651611,8.61730486763699
"CASP7","P55210",-0.223474302270924,0.269564045087988,0.362121123225969,7.53184025680458,7.54120751202597,6.97286296303807,6.86409671302742,7.38551074574185,7.15844963175799,6.9175453545786,7.528222856977,6.81889199978459,7.65204611751392
"ADK","P55263",-0.805691787518395,0.012753008884323,0.0732418365679817,7.61714035923211,8.08434578093057,7.52458130196969,7.86038804943569,6.99603257369541,7.32807239977195,7.08282924969856,8.62985090443967,7.59478847076109,8.94117375837095
"ADAR","P55265",0.0928806447517775,0.34323355788255,0.437380533789116,10.3852797921099,10.0710547670048,10.2913177194411,10.1527865446808,10.2274325517476,10.2393907067737,10.3622204338487,10.5347824819531,10.314339164398,10.1181719373739
"LAMB2","P55268",-0.737285695647413,0.00864880672368951,0.0732418365679817,12.1373250560878,12.3573549154743,11.6748181067633,12.2260604936852,11.5964946382905,12.0204885005785,11.7758032599474,13.1529926533783,11.4878702854788,12.6018432616885
